hazard_id,date,year,month,week,quarter,weekday,area_code,area_name,hazard_category,hazard_type,description,risk_level,risk_score,status,rectify_date,rectify_days,responsible,inspector,data_type
HZ-2025-R00139,2025-01-19,2025,1,3,2025Q1,Sunday,NICKEL_COBALT,镍钴车间,化学品安全,混存问题,镍钴车间氧化剂与还原剂混存,Low,2,已整改,2025-02-02,14.0,王海燕,侯丹丹,recent
HZ-2025-R00148,2025-01-20,2025,1,4,2025Q1,Monday,ELECTROLYSIS,电解车间,行走安全,护栏缺失,电解车间平台护栏缺失,Low,1,已整改,2025-02-14,25.0,关建华,李秀云,recent
HZ-2025-R00147,2025-01-20,2025,1,4,2025Q1,Monday,ELECTROLYSIS,电解车间,个人防护,PPE佩戴不规范,电解车间作业人员未佩戴护目镜,Low,1,已整改,2025-02-06,17.0,郭健,严春梅,recent
HZ-2025-R00146,2025-01-20,2025,1,4,2025Q1,Monday,WASTEWATER,废水处理,消防安全,灭火器过期,废水处理灭火器压力不足,Low,3,已整改,2025-02-13,24.0,杨冬梅,马杰,recent
HZ-2025-R00145,2025-01-20,2025,1,4,2025Q1,Monday,SULFURIC_ACID,硫酸车间,行走安全,地面湿滑,硫酸车间油污导致地面湿滑,Medium,6,已整改,2025-01-23,3.0,崔辉,唐建华,recent
HZ-2025-R00143,2025-01-20,2025,1,4,2025Q1,Monday,ELECTROLYSIS,电解车间,消防安全,消防栓问题,电解车间消防栓箱内设备不全,Low,2,已整改,2025-02-04,15.0,张娜,仲帅,recent
HZ-2025-R00142,2025-01-20,2025,1,4,2025Q1,Monday,CONTROL_CENTER,中控室,消防安全,灭火器过期,中控室灭火器超过有效期,Medium,7,已整改,2025-02-02,13.0,曾梅,孟桂芳,recent
HZ-2025-R00141,2025-01-20,2025,1,4,2025Q1,Monday,WASTEWATER,废水处理,化学品安全,MSDS缺失,废水处理未配备化学品安全技术说明书,Low,3,已整改,2025-02-06,17.0,姜勇,王莉,recent
HZ-2025-R00140,2025-01-20,2025,1,4,2025Q1,Monday,EXTRACTION,萃取车间,消防安全,灭火器过期,萃取车间灭火器超过有效期,Low,2,已整改,2025-01-29,9.0,郑宇,陈红梅,recent
HZ-2025-R00144,2025-01-20,2025,1,4,2025Q1,Monday,NICKEL_COBALT,镍钴车间,作业安全,动火作业隐患,镍钴车间动火点周围有易燃物,Low,1,已整改,2025-02-07,18.0,孙利,曹欢,recent
HZ-2025-R00156,2025-01-21,2025,1,4,2025Q1,Tuesday,EXTRACTION,萃取车间,行走安全,地面湿滑,萃取车间油污导致地面湿滑,Low,3,已整改,2025-02-11,21.0,刘涛,杨建军,recent
HZ-2025-R00160,2025-01-21,2025,1,4,2025Q1,Tuesday,NICKEL_COBALT,镍钴车间,作业安全,受限空间问题,镍钴车间受限空间作业无监护人,Low,2,已整改,2025-02-19,29.0,樊婷婷,蒲凯,recent
HZ-2025-R00159,2025-01-21,2025,1,4,2025Q1,Tuesday,SULFURIC_ACID,硫酸车间,个人防护,防护用品损坏,硫酸车间安全帽破损,Medium,4,已整改,2025-01-25,4.0,郑宇,杨红霞,recent
HZ-2025-R00158,2025-01-21,2025,1,4,2025Q1,Tuesday,UTILITIES,公用工程,化学品安全,泄漏风险,公用工程储罐液位超限,High,9,已整改,2025-01-23,2.0,陶明,胡桂荣,recent
HZ-2025-R00157,2025-01-21,2025,1,4,2025Q1,Tuesday,NICKEL_COBALT,镍钴车间,机械安全,紧急停止失效,镍钴车间安全联锁被旁路,Low,3,已整改,2025-02-17,27.0,黄芳,姜玉珍,recent
HZ-2025-R00155,2025-01-21,2025,1,4,2025Q1,Tuesday,ELECTROLYSIS,电解车间,消防安全,灭火器过期,电解车间灭火器压力不足,Medium,6,已整改,2025-01-26,5.0,廖淑华,魏婷,recent
HZ-2025-R00149,2025-01-21,2025,1,4,2025Q1,Tuesday,RAW_MATERIAL,原料仓库,化学品安全,存储不当,原料仓库化学品未分类存放,Low,3,已整改,2025-01-31,10.0,王宁,向浩,recent
HZ-2025-R00153,2025-01-21,2025,1,4,2025Q1,Tuesday,ELECTROLYSIS,电解车间,作业安全,吊装作业问题,电解车间吊装区域无警戒,Low,1,已整改,2025-02-04,14.0,彭颖,林丽娟,recent
HZ-2025-R00152,2025-01-21,2025,1,4,2025Q1,Tuesday,NICKEL_COBALT,镍钴车间,电气安全,配电箱隐患,镍钴车间配电箱门未关闭上锁,Low,2,已整改,2025-01-30,9.0,萧桂芝,李华,recent
HZ-2025-R00151,2025-01-21,2025,1,4,2025Q1,Tuesday,CONTROL_CENTER,中控室,个人防护,PPE佩戴不规范,中控室作业人员未佩戴护目镜,Low,1,已整改,2025-01-31,10.0,李秀英,侯文,recent
HZ-2025-R00150,2025-01-21,2025,1,4,2025Q1,Tuesday,ELECTROLYSIS,电解车间,消防安全,消防通道堵塞,电解车间消防通道被物料占用,Medium,5,已整改,2025-01-24,3.0,张英,谢秀英,recent
HZ-2025-R00154,2025-01-21,2025,1,4,2025Q1,Tuesday,WASTEWATER,废水处理,作业安全,动火作业隐患,废水处理动火作业无审批,Low,2,已整改,2025-02-08,18.0,白英,李帆,recent
HZ-2025-R00168,2025-01-22,2025,1,4,2025Q1,Wednesday,FINISHED_GOODS,成品仓库,电气安全,临时用电,成品仓库临时配电箱未接地,Low,2,已整改,2025-02-01,10.0,刘红梅,张阳,recent
HZ-2025-R00171,2025-01-22,2025,1,4,2025Q1,Wednesday,ELECTROLYSIS,电解车间,电气安全,配电箱隐患,电解车间配电箱门未关闭上锁,Low,2,已整改,2025-01-31,9.0,谢娟,李琴,recent
HZ-2025-R00170,2025-01-22,2025,1,4,2025Q1,Wednesday,RAW_MATERIAL,原料仓库,机械安全,设备故障,原料仓库设备异常振动未处理,Medium,5,已整改,2025-02-04,13.0,项敏,胡晨,recent
HZ-2025-R00172,2025-01-22,2025,1,4,2025Q1,Wednesday,SULFURIC_ACID,硫酸车间,作业安全,动火作业隐患,硫酸车间动火作业无审批,Medium,5,已整改,2025-01-29,7.0,罗桂兰,赵燕,recent
HZ-2025-R00169,2025-01-22,2025,1,4,2025Q1,Wednesday,UTILITIES,公用工程,机械安全,设备故障,公用工程设备异常振动未处理,Low,2,已整改,2025-02-13,22.0,钟娜,郭勇,recent
HZ-2025-R00167,2025-01-22,2025,1,4,2025Q1,Wednesday,EXTRACTION,萃取车间,机械安全,紧急停止失效,萃取车间安全联锁被旁路,Low,1,已整改,2025-02-15,24.0,王鹏,袁丽丽,recent
HZ-2025-R00163,2025-01-22,2025,1,4,2025Q1,Wednesday,WASTEWATER,废水处理,电气安全,漏电保护失效,废水处理漏电保护器跳闸后强行合闸,Low,3,已整改,2025-02-14,23.0,许建军,金欣,recent
HZ-2025-R00165,2025-01-22,2025,1,4,2025Q1,Wednesday,NICKEL_COBALT,镍钴车间,化学品安全,MSDS缺失,镍钴车间未配备化学品安全技术说明书,Low,2,已整改,2025-02-20,29.0,董晶,张军,recent
HZ-2025-R00161,2025-01-22,2025,1,4,2025Q1,Wednesday,UTILITIES,公用工程,机械安全,传动部件裸露,公用工程皮带轮无防护,Low,3,已整改,2025-02-06,15.0,徐刚,胡荣,recent
HZ-2025-R00166,2025-01-22,2025,1,4,2025Q1,Wednesday,SULFURIC_ACID,硫酸车间,消防安全,烟感故障,硫酸车间烟感探测器被遮挡,Low,2,已整改,2025-01-31,9.0,李晨,张金凤,recent
HZ-2025-R00164,2025-01-22,2025,1,4,2025Q1,Wednesday,ELECTROLYSIS,电解车间,电气安全,线路老化,电解车间电缆绝缘层破损,Medium,5,已整改,2025-01-28,6.0,刘欣,杨兵,recent
HZ-2025-R00162,2025-01-22,2025,1,4,2025Q1,Wednesday,UTILITIES,公用工程,电气安全,线路老化,公用工程线路超负荷运行,Medium,6,已整改,2025-02-01,10.0,宋秀云,余晨,recent
HZ-2025-R00173,2025-01-23,2025,1,4,2025Q1,Thursday,UTILITIES,公用工程,个人防护,PPE佩戴不规范,公用工程作业人员未佩戴护目镜,Low,2,已整改,2025-02-16,24.0,邓琳,刘桂花,recent
HZ-2025-R00174,2025-01-23,2025,1,4,2025Q1,Thursday,NICKEL_COBALT,镍钴车间,电气安全,临时用电,镍钴车间发现临时用电未办理审批手续,Medium,6,已整改,2025-01-30,7.0,尹桂珍,凌淑珍,recent
HZ-2025-R00175,2025-01-23,2025,1,4,2025Q1,Thursday,NICKEL_COBALT,镍钴车间,化学品安全,标识缺失,镍钴车间管道标识不清,Low,1,已整改,2025-02-08,16.0,杨丽华,傅倩,recent
HZ-2025-R00176,2025-01-23,2025,1,4,2025Q1,Thursday,SULFURIC_ACID,硫酸车间,消防安全,灭火器过期,硫酸车间灭火器压力不足,Low,3,已整改,2025-02-10,18.0,阎淑珍,李莉,recent
HZ-2025-R00177,2025-01-23,2025,1,4,2025Q1,Thursday,NICKEL_COBALT,镍钴车间,电气安全,配电箱隐患,镍钴车间配电箱内堆放杂物,Medium,6,已整改,2025-01-30,7.0,吴明,朱玉梅,recent
HZ-2025-R00178,2025-01-23,2025,1,4,2025Q1,Thursday,SULFURIC_ACID,硫酸车间,个人防护,PPE佩戴不规范,硫酸车间作业人员未穿防护服,Medium,6,已整改,2025-01-27,4.0,崔娟,梁婷,recent
HZ-2025-R00179,2025-01-23,2025,1,4,2025Q1,Thursday,EXTRACTION,萃取车间,电气安全,临时用电,萃取车间临时配电箱未接地,Low,3,已整改,2025-02-22,30.0,黄宇,卫玉兰,recent
HZ-2025-R00188,2025-01-24,2025,1,4,2025Q1,Friday,CONTROL_CENTER,中控室,行走安全,地面湿滑,中控室地面积水未及时清理,Low,1,已整改,2025-02-13,20.0,黄坤,杨楠,recent
HZ-2025-R00187,2025-01-24,2025,1,4,2025Q1,Friday,SULFURIC_ACID,硫酸车间,作业安全,高处作业违规,硫酸车间高处作业未设置警戒,Low,3,已整改,2025-02-18,25.0,张兵,马琴,recent
HZ-2025-R00184,2025-01-24,2025,1,4,2025Q1,Friday,NICKEL_COBALT,镍钴车间,机械安全,防护罩缺失,镍钴车间传动部件防护罩缺失,Medium,5,已整改,2025-01-28,4.0,孙坤,魏霞,recent
HZ-2025-R00186,2025-01-24,2025,1,4,2025Q1,Friday,WASTEWATER,废水处理,电气安全,临时用电,废水处理临时配电箱未接地,Low,3,已整改,2025-02-13,20.0,王波,宋桂芳,recent
HZ-2025-R00182,2025-01-24,2025,1,4,2025Q1,Friday,SULFURIC_ACID,硫酸车间,化学品安全,存储不当,硫酸车间危化品超量存储,Low,3,已整改,2025-02-16,23.0,曾海燕,韩敏,recent
HZ-2025-R00181,2025-01-24,2025,1,4,2025Q1,Friday,WASTEWATER,废水处理,特种设备,起重机械问题,废水处理吊钩无防脱装置,Medium,5,已整改,2025-02-04,11.0,宋秀荣,黄婷婷,recent
HZ-2025-R00180,2025-01-24,2025,1,4,2025Q1,Friday,CONTROL_CENTER,中控室,机械安全,设备故障,中控室设备带病运行,Low,2,已整改,2025-02-21,28.0,吕玲,姚坤,recent
HZ-2025-R00183,2025-01-24,2025,1,4,2025Q1,Friday,SULFURIC_ACID,硫酸车间,电气安全,线路老化,硫酸车间线路超负荷运行,Low,3,已整改,2025-02-19,26.0,王帅,丁慧,recent
HZ-2025-R00185,2025-01-24,2025,1,4,2025Q1,Friday,ELECTROLYSIS,电解车间,电气安全,接地不良,电解车间设备接地线松动,Low,2,已整改,2025-02-10,17.0,田岩,柏凤兰,recent
HZ-2025-R00189,2025-01-25,2025,1,4,2025Q1,Saturday,WASTEWATER,废水处理,行走安全,照明不足,废水处理照明灯损坏未更换,High,9,已整改,2025-01-28,3.0,蔡琴,刘梅,recent
HZ-2025-R00190,2025-01-25,2025,1,4,2025Q1,Saturday,FINISHED_GOODS,成品仓库,特种设备,叉车违规,成品仓库叉车载人违规,Low,2,已整改,2025-02-18,24.0,岑军,梁东,recent
HZ-2025-R00191,2025-01-25,2025,1,4,2025Q1,Saturday,UTILITIES,公用工程,行走安全,通道障碍,公用工程安全通道宽度不足,High,8,已整改,2025-01-26,1.0,麻霞,孙玉英,recent
HZ-2025-R00192,2025-01-26,2025,1,4,2025Q1,Sunday,NICKEL_COBALT,镍钴车间,作业安全,高处作业违规,镍钴车间高处作业未设置警戒,Low,2,已整改,2025-02-16,21.0,谢琳,李雪梅,recent
HZ-2025-R00193,2025-01-26,2025,1,4,2025Q1,Sunday,UTILITIES,公用工程,特种设备,锅炉隐患,公用工程锅炉安全阀起跳压力偏差,Low,3,已整改,2025-02-25,30.0,宋兵,简华,recent
HZ-2025-R00194,2025-01-26,2025,1,4,2025Q1,Sunday,FINISHED_GOODS,成品仓库,电气安全,配电箱隐患,成品仓库配电箱警示标识缺失,Low,1,已整改,2025-02-18,23.0,罗欢,陈丽,recent
HZ-2025-R00202,2025-01-27,2025,1,5,2025Q1,Monday,NICKEL_COBALT,镍钴车间,消防安全,应急照明故障,镍钴车间应急照明灯不亮,Low,3,已整改,2025-02-05,9.0,王畅,刘敏,recent
HZ-2025-R00206,2025-01-27,2025,1,5,2025Q1,Monday,ELECTROLYSIS,电解车间,消防安全,灭火器过期,电解车间灭火器超过有效期,Low,2,已整改,2025-02-21,25.0,李佳,李建国,recent
HZ-2025-R00205,2025-01-27,2025,1,5,2025Q1,Monday,EXTRACTION,萃取车间,机械安全,紧急停止失效,萃取车间急停按钮失效,Low,1,已整改,2025-02-18,22.0,廖艳,林想,recent
HZ-2025-R00204,2025-01-27,2025,1,5,2025Q1,Monday,RAW_MATERIAL,原料仓库,特种设备,压力容器超期,原料仓库压力容器未按期检验,Medium,5,已整改,2025-01-30,3.0,张玉梅,纪燕,recent
HZ-2025-R00203,2025-01-27,2025,1,5,2025Q1,Monday,RAW_MATERIAL,原料仓库,消防安全,灭火器过期,原料仓库灭火器压力不足,High,9,已整改,2025-01-28,1.0,吕桂荣,张淑英,recent
HZ-2025-R00201,2025-01-27,2025,1,5,2025Q1,Monday,NICKEL_COBALT,镍钴车间,个人防护,防护用品缺失,镍钴车间防护用品配备不足,Low,3,已整改,2025-02-26,30.0,曹林,高淑兰,recent
HZ-2025-R00199,2025-01-27,2025,1,5,2025Q1,Monday,FINISHED_GOODS,成品仓库,电气安全,漏电保护失效,成品仓库漏电保护器未定期检测,Medium,4,已整改,2025-02-07,11.0,孙欣,徐玉兰,recent
HZ-2025-R00198,2025-01-27,2025,1,5,2025Q1,Monday,EXTRACTION,萃取车间,消防安全,消防栓问题,萃取车间消防栓被遮挡,Low,2,已整改,2025-02-16,20.0,贾丹丹,龚淑兰,recent
HZ-2025-R00197,2025-01-27,2025,1,5,2025Q1,Monday,RAW_MATERIAL,原料仓库,行走安全,通道障碍,原料仓库通道被物料堆占,Low,2,已整改,2025-02-21,25.0,胡小红,贺波,recent
HZ-2025-R00196,2025-01-27,2025,1,5,2025Q1,Monday,NICKEL_COBALT,镍钴车间,机械安全,传动部件裸露,镍钴车间联轴器裸露,Low,2,已整改,2025-02-05,9.0,党建华,谭浩,recent
HZ-2025-R00195,2025-01-27,2025,1,5,2025Q1,Monday,SULFURIC_ACID,硫酸车间,化学品安全,标识缺失,硫酸车间化学品无安全标签,Low,2,已整改,2025-03-12,44.0,唐帆,陈玉,recent
HZ-2025-R00200,2025-01-27,2025,1,5,2025Q1,Monday,WASTEWATER,废水处理,电气安全,漏电保护失效,废水处理漏电保护器跳闸后强行合闸,Low,3,已整改,2025-02-23,27.0,王桂香,周斌,recent
HZ-2025-R00218,2025-01-28,2025,1,5,2025Q1,Tuesday,NICKEL_COBALT,镍钴车间,电气安全,接地不良,镍钴车间设备接地线松动,Low,3,已整改,2025-02-18,21.0,桑晨,张璐,recent
HZ-2025-R00217,2025-01-28,2025,1,5,2025Q1,Tuesday,CONTROL_CENTER,中控室,个人防护,PPE佩戴不规范,中控室作业人员未佩戴安全帽,Low,2,已整改,2025-03-10,41.0,蔡娜,舒玉华,recent
HZ-2025-R00215,2025-01-28,2025,1,5,2025Q1,Tuesday,ELECTROLYSIS,电解车间,行走安全,通道障碍,电解车间安全通道宽度不足,Low,2,已整改,2025-02-15,18.0,白瑞,林兵,recent
HZ-2025-R00214,2025-01-28,2025,1,5,2025Q1,Tuesday,EXTRACTION,萃取车间,化学品安全,存储不当,萃取车间化学品未分类存放,Low,3,逾期,,,谭娟,赵冬梅,recent
HZ-2025-R00213,2025-01-28,2025,1,5,2025Q1,Tuesday,NICKEL_COBALT,镍钴车间,电气安全,配电箱隐患,镍钴车间配电箱门未关闭上锁,Medium,5,已整改,2025-02-05,8.0,熊丽丽,白浩,recent
HZ-2025-R00216,2025-01-28,2025,1,5,2025Q1,Tuesday,NICKEL_COBALT,镍钴车间,化学品安全,标识缺失,镍钴车间化学品无安全标签,Low,2,已整改,2025-03-09,40.0,孙欣,孟娜,recent
HZ-2025-R00211,2025-01-28,2025,1,5,2025Q1,Tuesday,FINISHED_GOODS,成品仓库,消防安全,应急照明故障,成品仓库应急照明灯不亮,Medium,6,已整改,2025-02-10,13.0,池军,张玉兰,recent
HZ-2025-R00210,2025-01-28,2025,1,5,2025Q1,Tuesday,RAW_MATERIAL,原料仓库,行走安全,地面湿滑,原料仓库地面积水未及时清理,Medium,7,已整改,2025-02-04,7.0,蒋建平,谭金凤,recent
HZ-2025-R00209,2025-01-28,2025,1,5,2025Q1,Tuesday,WASTEWATER,废水处理,消防安全,消防通道堵塞,废水处理安全出口被锁闭,Low,1,已整改,2025-02-26,29.0,华凤英,范飞,recent
HZ-2025-R00208,2025-01-28,2025,1,5,2025Q1,Tuesday,UTILITIES,公用工程,机械安全,紧急停止失效,公用工程安全联锁被旁路,Low,1,已整改,2025-02-04,7.0,刘军,杨桂兰,recent
HZ-2025-R00207,2025-01-28,2025,1,5,2025Q1,Tuesday,SULFURIC_ACID,硫酸车间,特种设备,叉车违规,硫酸车间叉车超速行驶,Low,2,已整改,2025-02-11,14.0,张琴,雷岩,recent
HZ-2025-R00212,2025-01-28,2025,1,5,2025Q1,Tuesday,UTILITIES,公用工程,消防安全,烟感故障,公用工程烟感探测器故障未修复,Low,1,已整改,2025-02-10,13.0,陈洁,陆涛,recent
HZ-2025-R00226,2025-01-29,2025,1,5,2025Q1,Wednesday,UTILITIES,公用工程,消防安全,灭火器过期,公用工程灭火器超过有效期,Low,3,已整改,2025-02-18,20.0,王莉,蒋飞,recent
HZ-2025-R00225,2025-01-29,2025,1,5,2025Q1,Wednesday,FINISHED_GOODS,成品仓库,行走安全,护栏缺失,成品仓库踢脚板缺失,Low,3,已整改,2025-02-15,17.0,齐帆,王秀华,recent
HZ-2025-R00224,2025-01-29,2025,1,5,2025Q1,Wednesday,ELECTROLYSIS,电解车间,化学品安全,泄漏风险,电解车间管道法兰渗漏,Low,2,已整改,2025-02-27,29.0,刘淑珍,梁亮,recent
HZ-2025-R00223,2025-01-29,2025,1,5,2025Q1,Wednesday,ELECTROLYSIS,电解车间,电气安全,临时用电,电解车间临时电缆未架空，存在损坏风险,Low,3,已整改,2025-02-23,25.0,祁霞,马娟,recent
HZ-2025-R00222,2025-01-29,2025,1,5,2025Q1,Wednesday,SULFURIC_ACID,硫酸车间,特种设备,叉车违规,硫酸车间叉车载人违规,Low,1,已整改,2025-02-22,24.0,郭磊,王娜,recent
HZ-2025-R00220,2025-01-29,2025,1,5,2025Q1,Wednesday,FINISHED_GOODS,成品仓库,特种设备,叉车违规,成品仓库叉车超速行驶,Low,1,逾期,,,张帆,徐健,recent
HZ-2025-R00219,2025-01-29,2025,1,5,2025Q1,Wednesday,ELECTROLYSIS,电解车间,电气安全,漏电保护失效,电解车间漏电保护器跳闸后强行合闸,Low,3,已整改,2025-02-23,25.0,张成,向芳,recent
HZ-2025-R00221,2025-01-29,2025,1,5,2025Q1,Wednesday,SULFURIC_ACID,硫酸车间,电气安全,配电箱隐患,硫酸车间配电箱警示标识缺失,Medium,6,已整改,2025-02-02,4.0,唐磊,张玉梅,recent
HZ-2025-R00238,2025-01-30,2025,1,5,2025Q1,Thursday,UTILITIES,公用工程,电气安全,线路老化,公用工程电缆绝缘层破损,Low,2,已整改,2025-02-11,12.0,王玉华,张萍,recent
HZ-2025-R00237,2025-01-30,2025,1,5,2025Q1,Thursday,NICKEL_COBALT,镍钴车间,特种设备,压力容器超期,镍钴车间压力容器未按期检验,Low,3,已整改,2025-02-28,29.0,牛红,张超,recent
HZ-2025-R00236,2025-01-30,2025,1,5,2025Q1,Thursday,WASTEWATER,废水处理,化学品安全,混存问题,废水处理酸碱类化学品混存,Low,3,已整改,2025-02-08,9.0,朱凤英,周想,recent
HZ-2025-R00235,2025-01-30,2025,1,5,2025Q1,Thursday,ELECTROLYSIS,电解车间,行走安全,护栏缺失,电解车间平台护栏缺失,Medium,5,已整改,2025-02-13,14.0,周柳,李秀珍,recent
HZ-2025-R00234,2025-01-30,2025,1,5,2025Q1,Thursday,UTILITIES,公用工程,消防安全,消防栓问题,公用工程消防栓被遮挡,Medium,4,已整改,2025-02-04,5.0,张秀荣,张玉华,recent
HZ-2025-R00233,2025-01-30,2025,1,5,2025Q1,Thursday,WASTEWATER,废水处理,化学品安全,泄漏风险,废水处理管道法兰渗漏,Low,2,已整改,2025-02-20,21.0,王鹏,杨娜,recent
HZ-2025-R00231,2025-01-30,2025,1,5,2025Q1,Thursday,EXTRACTION,萃取车间,特种设备,锅炉隐患,萃取车间锅炉水位计故障,Low,3,已整改,2025-02-09,10.0,阚峰,雷璐,recent
HZ-2025-R00230,2025-01-30,2025,1,5,2025Q1,Thursday,WASTEWATER,废水处理,电气安全,临时用电,废水处理临时电缆未架空，存在损坏风险,Medium,4,已整改,2025-02-11,12.0,李柳,杨丽,recent
HZ-2025-R00229,2025-01-30,2025,1,5,2025Q1,Thursday,ELECTROLYSIS,电解车间,行走安全,地面湿滑,电解车间油污导致地面湿滑,Medium,4,已整改,2025-02-08,9.0,韩利,陈桂兰,recent
HZ-2025-R00228,2025-01-30,2025,1,5,2025Q1,Thursday,FINISHED_GOODS,成品仓库,行走安全,通道障碍,成品仓库安全通道宽度不足,Medium,6,已整改,2025-02-03,4.0,詹洋,王璐,recent
HZ-2025-R00227,2025-01-30,2025,1,5,2025Q1,Thursday,ELECTROLYSIS,电解车间,行走安全,通道障碍,电解车间通道被物料堆占,Low,1,已整改,2025-02-19,20.0,樊桂香,汤小红,recent
HZ-2025-R00232,2025-01-30,2025,1,5,2025Q1,Thursday,ELECTROLYSIS,电解车间,电气安全,临时用电,电解车间发现临时用电未办理审批手续,High,10,已整改,2025-01-31,1.0,陈楠,赵帅,recent
HZ-2025-R00247,2025-01-31,2025,1,5,2025Q1,Friday,FINISHED_GOODS,成品仓库,化学品安全,混存问题,成品仓库氧化剂与还原剂混存,Medium,5,已整改,2025-02-07,7.0,李秀英,曹婷,recent
HZ-2025-R00246,2025-01-31,2025,1,5,2025Q1,Friday,ELECTROLYSIS,电解车间,消防安全,消防通道堵塞,电解车间消防通道被物料占用,Low,1,已整改,2025-03-01,29.0,孙丽娟,黄敏,recent
HZ-2025-R00245,2025-01-31,2025,1,5,2025Q1,Friday,SULFURIC_ACID,硫酸车间,行走安全,护栏缺失,硫酸车间平台护栏缺失,Medium,4,已整改,2025-02-06,6.0,尹华,金波,recent
HZ-2025-R00244,2025-01-31,2025,1,5,2025Q1,Friday,RAW_MATERIAL,原料仓库,电气安全,线路老化,原料仓库线路超负荷运行,Low,3,已整改,2025-02-07,7.0,冉楠,甘艳,recent
HZ-2025-R00241,2025-01-31,2025,1,5,2025Q1,Friday,NICKEL_COBALT,镍钴车间,机械安全,紧急停止失效,镍钴车间安全联锁被旁路,Low,1,已整改,2025-02-11,11.0,罗建华,顾飞,recent
